 #vapor
STAT  iter  ns  T  P  lnK1  lnK2  lnK3  y1  y2  y3
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
 SOL           1           1                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN
